"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"xc1"	"xc2"	"xc3"	"xc4"	"xc5"	"xc6"	"xc7"	"y1"	"y2"	"y3"
0.5463	-0.2966	3.0808	2.0809	6.6411	1.5486	-0.7942	7.2515	2	3	5	2	7	3	2	1	1	1
-0.458	-0.7249	1.3844	1.0953	9.3679	1.3727	-3.8992	4.8192	5	3	5	3	8	6	3	1	1	0
0.9446	-0.2731	0.3088	3.1	2.6789	1.6338	-1.2849	1.4082	6	3	1	3	3	3	2	0	0	0
0.9487	0.6792	1.0778	2.6102	0.9092	1.3865	2.6144	5.1727	4	6	3	5	6	2	5	0	0	0
0.8042	-0.7433	1.0104	0.9747	8.1062	0.3092	-4.3687	3.0085	6	4	1	3	7	3	3	1	0	0
0.3866	-0.3443	1.284	3.0744	7.3538	0.5398	-1.777	3.7119	5	6	5	3	8	6	2	1	0	0
0.4455	0.5835	1.0925	0.2441	3.4745	0.5788	3.0577	1.9915	5	1	3	3	7	3	3	0	0	0
0.3301	-0.7165	2.6503	3.6825	4.6818	0.7847	-0.9741	4.9917	1	5	5	2	3	6	2	1	0	0
-0.6607	-0.0987	2.1986	3.7833	2.0006	1.5019	-0.2499	3.6547	1	1	4	2	3	4	1	0	0	0
-0.5061	-0.6372	2.5477	1.5529	18.846	0.9375	-3.9833	12.1284	6	5	5	5	16	6	4	1	1	1
0.5314	0.3416	3.2389	2.046	5.2678	1.8881	0.3224	10.7317	2	5	5	3	7	5	2	1	0	1
0.5692	0.5034	1.3078	1.6657	2.7333	0.0775	1.7512	2.9404	3	3	5	2	5	6	2	0	0	0
-0.7216	0.3708	3.6542	1.7385	21.4123	1.1747	1.9385	11.1281	6	3	4	3	23	3	2	0	1	1
0.7315	-0.8872	1.0852	2.0505	10.2535	1.6755	-5.3493	5.0206	6	5	2	4	7	5	4	1	0	0
0.6828	0.5195	3.6328	3.3395	20.5632	1.7446	3.1359	8.2744	6	6	2	2	23	3	1	0	1	1
-0.8069	-0.2993	1.0433	0.6129	5.0052	0.7255	-1.7248	2.4764	5	6	5	2	7	6	2	0	0	0
0.1126	0.8025	3.5304	2.9653	19.6254	0.8895	4.9003	7.1696	6	6	2	2	22	6	3	0	1	1
-0.6693	-0.9751	3.7183	1.1364	20.8779	0.6628	-4.7993	6.8483	5	5	4	2	20	5	3	1	1	1
-0.3768	0.1759	0.3993	1.7268	0.2206	0.757	-0.4133	2.5304	1	5	3	2	1	6	2	0	0	0
0.9044	-0.7115	3.7048	3.8286	14.9436	1.8325	-2.0651	18.7718	3	5	5	5	12	6	5	1	1	1
0.4812	-0.0485	2.9976	3.0187	9.1797	0.8554	0.3279	9.1475	3	3	3	3	10	6	1	0	1	1
-0.8922	-0.0406	1.1359	2.0764	5.7852	1.6445	-0.0563	5.5501	5	3	3	5	6	6	2	0	0	0
0.7457	0.3587	2.787	1.0834	15.5891	0.5679	2.7451	5.4373	6	5	5	2	18	6	1	0	1	1
0.1195	0.096	2.7894	0.5371	13.4466	0.3131	0.3125	13.7043	5	3	3	5	15	5	2	0	1	1
0.8972	-0.4694	0.3857	3.8187	4.1213	1.1314	-2.3994	2.7868	5	3	4	5	3	4	4	1	0	0
-0.9342	-0.5889	0.5883	3.8387	3.2204	0.5664	0.1041	2.7826	1	5	2	4	1	6	3	0	0	0
-0.7883	-0.038	1.774	0.5412	5.4423	1.1289	-0.1218	9.2768	3	5	5	5	6	6	1	0	0	1
0.8908	-0.9537	3.3717	3.5052	5.5582	0.7255	-0.9604	7.1774	1	6	5	2	4	3	3	1	0	0
-0.368	-0.1211	1.5664	2.5704	8.3104	0.8728	-0.3727	9.4558	5	4	5	5	9	3	1	0	0	1
-0.6167	0.4655	0.8755	1.142	2.0973	1.258	2.8796	4.0628	5	5	5	4	5	3	3	0	0	0
0.853	-0.2002	0.9094	1.4421	2.8751	0.2537	-0.5146	3.0141	3	3	3	4	4	4	2	0	0	0
-0.5493	-0.2702	0.7697	3.3557	2.557	0.7455	-0.67	2.0879	2	6	1	3	3	3	3	0	0	0
0.8737	-0.1046	2.4318	3.5335	13.1649	1.2064	-0.7239	7.2863	5	3	5	3	13	6	1	0	1	1
0.3951	-0.0929	3.0594	0.0327	15.7938	1.277	-0.2805	15.2278	5	1	2	5	16	1	2	1	1	1
-0.5809	-0.6865	3.5443	1.1863	18.8719	1.9719	-3.354	2.9898	5	2	5	1	19	4	2	1	1	1
0.3268	-0.1164	3.5313	1.2691	14.5327	1.2339	-0.1614	18.362	4	3	5	5	15	6	1	1	1	1
-0.053	-0.6502	1.7594	2.5662	8.5222	1.4949	-1.6307	8.7907	3	3	5	5	7	4	4	1	0	0
0.843	0.2135	3.5313	1.8792	21.2894	1.0341	1.3767	6.1503	6	5	2	2	23	3	1	0	1	1
-0.0242	-0.6181	0.8466	0.4902	5.2987	1.715	-1.693	3.7134	3	3	5	5	4	5	5	1	0	0
-0.9058	-0.5827	3.8042	0.2403	4.7085	1.6579	-0.2114	11.084	1	5	2	3	4	2	2	1	1	0
-0.6082	-0.9243	1.4044	2.9978	10.0836	0.0945	-4.4076	4.1851	5	5	3	3	8	4	4	1	0	1
0.1478	-0.5442	2.9009	0.1927	16.5199	0.9459	-2.7989	8.7259	5	5	5	3	15	3	3	1	1	1
-0.6892	0.7245	3.0566	0.514	5.5427	1.3766	1.7944	16.0119	3	6	5	5	10	1	5	1	1	1
-0.3205	0.8376	3.3888	3.4353	18.1861	1.5553	4.7062	6.41	6	4	4	2	21	5	3	0	1	1
-0.9362	-0.878	3.3746	1.6084	23.8262	0.1246	-5.1407	12.8225	6	6	1	4	21	3	4	1	1	1
-0.0939	0.8731	0.4775	0.2188	-0.2525	1.5684	2.4571	1.2296	3	2	2	2	2	6	3	0	0	0
-0.8231	-0.3323	1.9496	3.4905	10.9025	1.4207	-1.3414	9.3709	5	3	2	5	11	6	3	1	0	1
-0.3379	-0.5871	0.6193	2.3045	3.8291	0.6362	-2.3634	2.0474	4	6	5	3	3	6	3	1	0	0
0.3733	-0.4145	0.5509	3.501	3.222	1.7759	-2.1888	0.3094	5	1	5	1	4	6	2	0	0	0
-0.2202	-0.933	0.8376	3.4571	9.3442	1.9406	-4.6871	2.8517	5	6	4	5	6	6	5	1	0	0
-0.1322	-0.4053	3.984	2.3444	25.81	0.5985	-2.2562	20.2583	6	5	2	5	25	3	3	1	1	1
0.8607	-0.219	0.6121	1.7375	3.085	0.8	0.0559	2.0875	3	3	5	5	3	6	2	0	0	0
-0.0704	-0.3037	2.0303	3.6923	11.6021	0.5007	-1.5883	9.6006	5	4	5	5	11	4	3	1	1	1
-0.1806	0.3826	0.7497	1.1303	0.3518	1.6177	1.0266	1.3505	3	6	5	2	3	6	2	0	0	0
-0.6587	0.3498	3.516	3.5735	15.2174	1.4626	1.9719	17.1119	5	5	5	5	19	6	3	1	1	1
-0.9522	-0.9651	0.5162	1.8163	4.7956	1.6287	-6.0156	1.7543	6	5	3	2	4	6	3	1	0	0
0.3411	-0.3393	1.4739	3.7497	8.3721	0.0682	-2.0428	2.4018	5	3	4	2	9	6	2	1	0	1
0.2617	-0.7573	1.339	1.6455	9.8259	1.8407	-3.5525	6.3612	5	2	1	4	7	6	4	1	0	0
-0.6913	-0.2972	3.8393	2.1394	13.263	0.1315	-1.2047	18.6031	3	5	1	5	12	6	2	1	1	1
0.5826	-0.368	1.8432	1.7714	8.4217	0.3041	-1.9047	1.3058	5	4	5	1	10	3	1	1	0	1
-0.9487	-0.2117	1.5472	3.1633	6.2993	0.5335	-0.438	7.7847	3	5	4	5	6	3	2	0	0	0
-0.1263	0.9044	2.064	2.31	8.0191	0.8616	4.0284	5.885	5	3	5	3	12	2	4	0	0	1
0.0213	0.1302	3.145	3.4453	2.3676	1.5723	0.3895	15.7896	1	5	5	5	4	1	2	1	0	0
0.6182	0.064	0.5133	0.0689	1.2114	0.3259	0.1661	2.7567	4	5	5	5	3	4	1	0	0	0
0.1924	0.5622	0.0278	3.5532	-2.876	0.4679	0.3884	-0.3557	1	1	3	5	2	6	4	0	0	0
0.5696	0.6428	2.402	1.3103	13.5202	1.4882	3.5417	5.2672	6	6	3	2	15	6	3	0	0	1
0.2879	0.9308	3.4885	0.224	13.2508	1.1251	4.5706	17.9534	5	5	5	5	18	4	6	1	1	1
-0.1025	-0.6675	2.6051	0.718	9.0517	0.037	-1.9377	5.4669	3	6	3	2	9	3	3	1	0	1
0.6966	0.7936	1.1466	1.6185	4.9302	0.9738	4.7229	3.44	6	6	5	3	8	2	4	0	0	0
-0.5718	0.9892	1.4205	3.6824	1.3741	1.7909	4.3096	5.9251	4	5	5	5	7	3	6	0	0	0
-0.794	0.0769	3.6402	1.9458	17.5114	0.8544	0.2729	18.2619	5	6	5	5	19	3	2	1	1	1
-0.0974	-0.0285	0.0045	3.5098	0.5105	1.1342	0.05	-0.4565	6	6	5	5	1	3	1	0	0	0
-0.9899	0.3076	2.422	3.7473	5.3654	0.119	1.1778	11.9305	3	5	5	5	9	4	3	1	0	0
-0.9965	-0.4002	0.0585	0.0598	1.973	1.9826	-1.9468	0.1566	5	5	5	4	1	3	3	1	0	0
0.142	0.0752	1.0534	1.4494	3.045	0.995	0.6507	4.9163	3	3	4	5	4	3	1	0	0	0
-0.6185	0.2609	3.9002	0.4425	11.0096	0.9002	0.9353	15.8694	3	3	2	4	13	6	2	1	1	1
0.3046	0.3573	1.8741	0.8547	10.2034	0.2481	2.4555	6.9397	6	4	4	4	13	3	3	0	0	1
-0.287	-0.81	0.2721	2.5847	3.5721	1.4096	-2.3522	0.9481	3	5	5	3	2	6	3	1	0	0
0.4978	0.5558	2.7112	0.8273	9.8978	0.7926	2.7545	1.5437	4	5	3	1	12	5	2	0	0	1
-0.9424	0.2639	1.3409	2.4602	4.9745	0.5323	1.6115	7.769	5	5	5	5	7	2	3	0	0	0
0.6275	0.5773	3.8108	3.8496	2.94	0.7885	0.914	7.6601	1	5	4	2	5	4	2	1	0	0
-0.9158	-0.294	1.7263	1.9201	9.6427	1.4613	-1.9464	6.1939	5	6	3	4	10	3	2	1	0	1
-0.3489	0.1528	0.0016	0.5216	-1.2289	1.0102	0.1449	9e-04	4	6	5	5	2	3	1	0	0	0
-0.6559	-0.8016	2.671	2.1057	11.1921	1.513	-3.1274	11.5496	3	4	5	4	10	1	5	1	1	0
0.8182	-0.4125	0.688	3.9949	1.978	1.7515	-0.4505	2.3074	1	3	5	3	1	6	2	0	0	0
0.9333	0.9122	2.7211	3.5865	-2.3123	0.1335	1.1476	13.7625	1	5	1	5	4	6	5	1	0	0
-0.9666	-0.0543	0.3374	0.0918	1.364	0.2945	-0.5425	1.4736	5	5	5	5	3	4	2	0	0	0
0.986	0.3583	2.3983	1.805	9.4916	1.5811	2.0034	11.6833	5	6	2	5	13	4	3	0	1	1
-0.0702	-0.5181	0.888	0.2666	6.9137	1.4043	-2.7413	4.1581	5	3	5	4	5	6	3	1	0	0
0.9936	-0.2772	2.1824	0.468	14.5296	0.2297	-1.7655	9.1666	6	5	3	4	15	2	2	1	1	1
-0.1134	-0.4232	1.6435	3.3528	11.0413	1.803	-2.496	3.836	6	5	2	2	11	2	1	1	0	1
0.2188	0.1964	1.9998	0.8576	10.1286	1.1406	1.0511	9.7615	6	6	5	5	13	4	2	0	0	1
0.3113	0.2498	1.5702	0.867	5.0226	1.9296	1.3933	7.9581	4	3	5	5	7	5	2	0	0	0
-0.3098	-0.2545	3.328	1.417	21.5936	1.3411	-1.6015	8.831	6	5	3	3	22	1	2	1	1	1
0.6733	-0.4365	3.9389	1.3374	24.378	1.8031	-2.6254	4.2858	6	2	3	1	25	4	1	1	1	1
-0.0521	0.6422	0.1437	0.8457	-3.0135	1.4844	2.7738	0.6691	4	3	5	5	1	6	4	0	0	0
-0.1821	-0.9901	3.2352	3.7437	17.1378	0.2814	-4.6413	2.5882	5	6	4	1	17	3	2	1	1	1
-0.1014	-0.734	0.3998	2.7738	4.6873	1.4684	-2.5243	2.2534	3	1	3	5	2	3	5	1	0	0
-0.3198	0.7889	0.6932	0.0041	0.3966	0.3244	4.1595	4.1595	6	3	2	5	5	3	5	0	0	0
-0.6125	0.5969	3.7492	1.4187	15.2296	1.7559	2.7929	18.7233	5	6	5	5	20	6	4	1	1	1
0.6941	0.2353	3.9642	1.1594	18.9985	1.7374	1.0599	20.0552	5	3	2	5	21	3	2	1	1	1
0.6508	-0.4091	2.8187	1.0123	18.1069	0.4126	-2.9501	8.4916	6	3	5	3	18	5	2	1	1	1
-0.0392	-0.9068	1.7338	2.7845	10.9026	1.3906	-4.7485	5.5179	5	3	4	3	10	3	4	1	1	1
0.0242	-0.1939	2.4054	0.2009	11.1467	0.0562	-0.9494	12.732	4	5	5	5	11	6	2	1	1	1
0.8895	0.3364	3.781	3.1992	1.8034	0.0267	0.2165	18.5167	1	3	4	5	5	6	2	1	1	0
-0.7644	0.323	3.4251	0.6317	12.5807	0.3392	1.2946	14.0676	4	6	5	4	15	6	2	1	1	1
0.3762	-0.1084	1.2462	0.6652	4.0501	1.7136	0.2722	5.7294	3	3	3	5	5	3	1	0	0	0
0.3804	-0.6362	2.5994	3.5919	8.7414	0.5295	-1.9019	6.4361	3	5	4	2	9	2	2	1	0	0
-0.6218	-0.5113	3.2551	0.3761	12.2882	1.042	-1.6497	16.2018	3	3	5	5	11	6	3	1	1	1
0.995	-0.3815	2.0763	0.4099	4.6577	1.2504	-0.3566	8.2728	1	6	1	4	2	1	3	1	0	0
-0.4822	0.4406	2.6646	2.773	13.6558	1.7264	3.1958	12.6308	6	4	5	5	17	3	3	0	1	1
0.3886	-0.9384	1.4677	2.2132	9.0287	1.7505	-4.2787	1.9307	5	5	5	2	8	3	3	1	0	0
-0.2262	0.2579	1.4199	1.8201	6.7584	8e-04	1.7169	7.2714	6	3	5	5	9	6	2	0	0	0
0.0743	0.9557	3.99	2.9133	6.6835	0.6204	2.7545	20.564	3	5	4	5	12	6	6	1	1	1
-0.8663	-0.4674	2.0373	3.5161	11.8722	0.3628	-3.3854	8.3262	5	4	4	4	11	6	3	1	1	1
-0.362	-0.1102	2.6795	2.4317	8.1852	0.5668	-0.1346	12.6794	3	1	2	5	9	6	2	1	1	1
-0.4772	-0.861	0.5082	2.9065	4.0366	1.6956	-2.8912	2.7778	3	4	5	3	3	3	4	1	0	0
-0.1633	0.1913	1.3656	0.0922	4.4659	1.5215	0.7993	4.741	4	3	5	4	6	3	2	0	0	0
-0.8241	0.0033	1.9173	3.4615	9.7139	1.5928	0.1898	9.5167	5	5	3	5	11	6	1	0	1	1
-0.4338	-0.1779	3.1669	1.202	9.8232	0.1349	-0.0139	12.106	3	3	3	4	10	5	2	1	1	1
0.0722	-0.3153	0.9561	0.1086	3.8955	0.2899	-0.3987	5.4027	2	3	1	5	3	5	2	0	0	0
-0.4126	0.225	1.4336	2.9398	6.1769	0.8961	1.2679	2.7877	4	3	2	2	7	6	2	0	0	0
-0.5104	-0.3713	3.1454	2.3913	5.0825	1.0044	-0.4323	15.3518	1	5	2	5	4	5	3	1	1	0
-0.0784	0.2644	1.1653	2.4627	5.1584	0.0689	1.2919	2.7257	5	3	5	3	7	6	2	0	0	0
0.5694	0.1539	2.5006	2.0241	10.0662	1.9758	0.8709	7.0508	4	4	3	3	12	2	2	0	0	1
0.0989	0.9571	2.0374	2.291	-0.5046	1.1099	0.8852	5.6272	1	1	3	3	3	6	4	1	0	0
-0.9695	-0.5963	0.8181	3.434	5.4688	1.1306	-2.177	2.5171	4	6	5	3	4	3	3	1	0	0
0.9107	0.5009	0.3684	2.7903	-0.3778	1.9143	1.2711	2.0182	3	3	3	4	3	6	3	0	0	0
-0.963	0.7982	2.2636	3.5399	0.5311	0.1383	1.239	4.0736	1	3	4	2	3	4	3	1	0	0
-0.6061	-0.4041	2.7001	1.386	14.3337	0.4096	-1.9555	5.2191	5	5	5	2	15	4	2	1	1	1
-0.222	-0.6949	3.4417	3.2368	19.4828	1.2556	-3.6952	14.1873	5	5	5	4	18	4	4	1	1	1
-0.4117	-0.7291	1.9777	2.2036	12.7859	0.7122	-3.3472	8.0504	5	3	3	4	10	4	4	1	1	1
0.5069	0.7752	0.6144	1.0093	-0.6875	1.3528	3.6796	2.5259	5	6	4	5	4	3	5	0	0	0
-0.7333	-0.7714	0.9709	3.3989	8.659	1.9875	-3.6732	4.7676	5	5	2	5	6	5	5	1	0	0
0.4739	-0.7873	3.3764	3.0846	19.4054	1.3953	-3.5935	9.9194	5	5	5	3	18	2	4	1	1	1
-0.854	-0.4699	2.6521	2.9356	13.1679	0.5826	-1.5751	13.4681	4	4	4	5	12	6	4	1	1	1
0.1277	-0.4609	0.621	0.0559	3.7775	1.6067	-1.1935	4.5513	3	6	1	4	2	6	3	0	0	0
0.3223	-0.9594	2.978	3.1346	8.299	1.6311	-0.8471	14.4086	1	3	5	5	4	3	6	1	0	0
0.0022	0.956	2.8616	1.7501	8.2561	1.1056	3.8953	8.6694	4	5	4	3	13	5	4	0	0	1
0.5064	0.5978	2.0278	3.2799	8.8994	0.7767	2.819	3.9518	5	6	5	2	11	2	2	0	0	1
0.832	-0.2745	2.92	2.2174	9.65	1.2691	-1.2473	14.9483	3	6	4	5	10	5	2	1	1	1
0.7484	-0.5958	1.8626	3.3762	9.7406	1.2628	-2.9311	1.9134	5	2	5	1	10	6	2	1	0	1
-0.4499	-0.7223	2.1502	0.4125	15.3082	0.5075	-4.4137	8.5538	6	3	1	4	14	6	4	1	1	1
0.7073	-0.1456	0.8733	1.9257	5.1462	1.8035	-1.1025	2.304	5	5	3	3	5	4	1	0	0	0
-0.3798	0.6565	0.3708	1.0587	-2.3969	0.1205	0.7946	1.8342	1	5	5	4	1	3	4	0	0	0
0.2209	-0.1	2.2252	1.9571	14.086	0.49	-0.4511	6.5221	6	4	5	3	14	3	1	0	1	1
-0.909	0.5652	2.3554	1.4926	10.4469	1.3319	2.6441	7.8774	5	4	2	3	13	4	2	0	0	1
0.6412	0.9862	0.9399	3.2883	3.398	1.9412	5.526	2.4744	5	2	5	2	6	2	3	0	0	0
0.2022	-0.3749	2.0743	1.6469	3.4176	1.9389	-0.8224	6.5867	1	5	3	4	3	3	2	1	0	0
0.9784	0.5802	0.6936	0.9126	-0.6872	0.1435	2.0933	3.7583	4	5	3	5	4	3	4	0	0	0
-0.6665	-0.747	0.7551	0.6565	5.456	0.7615	-4.8029	1.3862	6	5	5	2	5	3	2	1	0	0
0.7728	0.3537	1.8291	3.588	7.6276	0.5795	1.5406	6.0671	5	1	5	4	10	6	3	0	0	1
-0.8535	-0.7312	3.629	0.3018	23.9086	0.1065	-4.0892	14.9565	6	3	5	4	22	1	4	1	1	1
-0.2417	0.3635	1.3876	0.414	3.9887	0.8508	1.2243	5.7026	4	6	5	4	7	3	2	0	0	0
0.0838	0.6286	2.0986	3.1503	7.302	1.4657	3.0303	8.2738	5	5	5	4	12	5	3	0	0	1
-0.916	-0.7496	2.7698	0.594	15.4297	0.535	-3.7512	9.3655	5	1	3	3	15	6	3	1	1	1
0.3706	-0.4245	0.7558	2.1646	6.0547	1.8096	-2.1311	4.0603	5	1	4	5	5	6	3	1	0	0
-0.2698	0.2347	0.7382	0.5105	3.4395	0.3086	1.0205	3.5119	6	5	3	5	5	5	2	0	0	0
-0.9485	0.2351	3.448	3.3164	2.5769	1.4245	0.355	18.2041	1	3	3	5	4	3	2	1	1	0
-0.9028	-0.2102	3.9925	0.6149	24.2571	1.0028	-1.649	11.7793	6	6	5	3	25	6	1	1	1	1
0.9512	-0.7637	1.7189	3.786	3.1025	0.9079	-0.6605	2.916	1	4	3	2	3	2	3	0	0	0
-0.1298	-0.5615	3.3004	2.8514	10.8703	1.7259	-1.7303	10.7548	3	4	3	3	11	4	2	1	0	1
-0.8832	0.7215	2.3892	2.7285	9.3324	0.6866	3.6082	7.3758	5	3	2	3	13	6	4	0	0	1
0.7378	0.4298	2.2327	1.0363	11.1058	1.9495	2.5274	10.5695	6	3	5	5	14	6	3	0	1	1
0.2885	0.8041	1.2871	1.7061	4.1433	0.3027	3.7147	4.8324	5	1	3	3	8	6	4	0	0	0
-0.8365	-0.9897	1.5241	0.142	13.0316	1.1811	-5.419	7.5583	5	3	2	5	8	3	6	1	1	0
0.1069	-0.4273	1.822	1.1038	9.8398	0.8608	-1.9654	4.5529	5	1	5	3	10	1	2	1	0	1
0.1477	-0.2674	0.2026	1.4659	2.033	1.5654	-1.632	0.5872	6	5	5	3	3	6	2	0	0	0
0.7731	-0.5231	2.0514	3.1406	8.0099	0.2725	-1.7533	10.0583	3	1	5	5	7	4	4	1	1	0
-0.126	-0.3703	0.8327	0.9213	5.7176	1.264	-1.4473	2.9484	5	2	2	3	5	6	2	0	0	0
-0.8637	-0.8099	3.0904	3.7738	21.9737	1.1735	-5.1056	13.5715	6	1	3	4	20	5	4	1	1	1
-0.0134	-0.6552	0.8492	0.762	8.3838	1.7187	-4.5017	4.4505	6	6	2	5	6	5	4	1	0	0
0.8733	-0.0569	0.1916	1.7683	1.0042	1.3233	-0.5676	0.5995	5	3	5	2	2	3	1	0	0	0
-0.1825	-0.0984	0.3895	0.4218	0.9837	0.4582	-0.1797	0.7096	1	3	4	2	1	6	1	0	0	0
-0.1098	0.9661	3.2014	2.8046	11.2968	1.8837	5.2243	16.1262	5	1	3	5	17	3	6	1	1	1
-0.7145	-0.4461	3.6791	0.3707	20.1996	0.0376	-2.1463	15.6324	5	3	4	4	19	4	3	1	1	1
-0.393	0.9083	1.9262	0.6431	4.6956	0.7107	4.1308	8.997	5	4	4	5	11	3	6	0	0	0
-0.535	0.7719	3.9234	3.0403	19.9438	0.1522	4.5208	20.355	6	3	5	5	25	3	5	1	1	1
0.3025	0.4743	2.8759	0.0447	11.338	1.2777	1.9787	14.4852	5	2	3	5	16	4	3	1	1	1
0.53	-0.8021	0.7777	0.1014	5.414	1.8781	-1.4229	3.4387	2	1	5	5	3	3	6	1	0	0
0.5112	0.1487	0.6923	0.0105	3.4983	0.0276	1.1965	1.3176	6	6	5	3	5	3	2	0	0	0
0.1429	-0.7896	2.2434	1.6067	17.353	0.5635	-4.8766	11.935	6	5	5	5	14	3	5	1	1	1
0.4528	0.4128	0.3158	0.096	-0.6721	1.2079	2.2431	1.9703	5	5	2	5	2	5	3	0	0	0
0.716	-0.4078	1.3523	3.3396	9.6172	1.2251	-2.8616	3.3323	6	6	1	2	9	6	1	1	0	1
0.011	0.9024	0.0168	0.4542	-4.7024	1.1479	5.1656	0.7895	6	6	2	5	1	3	5	0	0	0
0.9686	0.0161	2.6879	3.7894	16.3089	0.3492	-0.1416	8.0801	6	3	2	3	17	2	2	1	1	1
-0.0642	0.9794	0.2878	3.0121	-1.081	0.2621	5.9647	1.5199	6	6	5	3	2	2	4	0	0	0
0.8127	-0.189	0.0194	1.8809	0.9389	1.2292	-0.343	-0.3814	1	5	5	3	1	4	1	0	0	0
-0.8347	0.0517	0.2825	0.884	0.5327	1.2309	-0.2362	1.7734	1	6	4	5	1	3	2	0	0	0
-0.9688	-0.8909	2.2936	2.6343	4.6502	0.7789	-1.0473	6.9807	1	3	1	3	3	6	4	1	0	0
-0.2966	0.7294	0.0466	2.1588	-2.4267	1.6013	1.8434	-0.491	3	3	4	4	1	6	5	0	0	0
-0.1804	0.6451	2.1754	1.4813	3.8401	1.0279	1.5052	10.9386	3	5	5	5	7	3	4	1	0	0
-0.7816	-0.4143	1.002	0.2724	3.5629	0.4004	-1.2695	3.1805	3	5	4	3	4	5	2	0	0	0
0.5995	0.9526	0.5949	0.4061	-2.3128	0.6155	3.4009	1.4757	3	2	1	4	3	3	4	0	0	0
0.9348	0.7214	2.5354	1.9339	8.802	0.4456	3.3042	12.2651	5	5	3	5	13	5	5	1	0	1
-0.4825	-0.9795	2.3791	2.8856	16.8618	1.4256	-4.5549	12.6254	5	5	3	5	13	5	6	1	1	1
0.861	-0.4295	1.2209	1.1929	9.8342	0.5042	-2.209	6.0347	6	4	3	5	8	6	3	1	0	1
-0.0353	-0.7097	0.7628	3.2527	3.869	0.9098	-2.0086	1.416	3	6	3	2	3	3	2	0	0	0
-0.1572	-0.7661	0.5747	1.1724	6.9849	0.6894	-3.5711	3.3644	5	6	1	5	4	5	5	1	0	0
-0.5476	-0.5851	1.3116	2.5163	9.7592	0.5899	-2.4059	6.9317	5	6	5	5	7	2	4	1	0	0
-0.5245	0.3331	3.6685	2.8347	17.6011	1.2855	1.8314	10.6034	5	1	3	3	20	5	2	0	1	1
-0.4853	0.437	3.4201	2.8219	18.314	1.4847	2.7771	15.8618	6	3	3	5	21	6	3	0	1	1
-0.6319	0.8209	2.94	3.2251	13.5154	0.5211	4.7037	14.3715	6	5	5	5	18	2	5	1	1	1
0.2858	-0.4987	2.709	1.2891	16.1177	0.6313	-2.415	11.4669	5	1	2	4	14	3	3	1	1	1
0.5112	-0.8401	1.6029	1.4581	12.2592	1.654	-4.3128	8.2169	5	5	2	5	9	3	5	1	0	0
-0.3683	-0.0721	2.7433	0.2386	14.1901	0.5361	-0.2033	13.6899	5	5	3	5	14	6	1	0	1	1
0.6086	0.0609	1.9231	2.3609	7.6034	0.0495	-0.0935	10.2496	4	6	2	5	9	3	1	0	1	1
0.4683	0.5502	3.0468	3.901	6.1173	0.9443	1.4189	15.0144	3	2	3	5	10	4	4	1	1	0
-0.0202	-0.7341	1.963	1.9873	4.3132	1.0753	-0.4189	7.9068	1	5	2	4	3	6	4	1	0	0
0.4262	0.1568	0.387	1.584	1.9344	1.4023	1.0379	1.5429	6	5	5	5	3	3	2	0	0	0
-0.8304	0.7167	1.585	0.5869	5.7827	0.1708	4.1379	4.4509	5	4	4	3	9	6	3	0	0	0
0.2957	-0.9678	0.3961	2.3193	3.3019	0.2801	-5.1163	0.0816	5	4	5	1	3	4	2	1	0	0
-0.8232	-0.0665	0.094	3.6317	0.905	1.5719	-0.4889	1.01	4	6	4	4	1	5	1	0	0	0
0.7466	0.5932	3.9818	1.2014	1.1008	1.2425	0.7586	20.2429	1	5	5	5	5	5	4	1	1	0
0.8726	0.7511	2.5367	2.448	11.78	1.9179	4.6586	12.3116	6	5	2	5	16	1	5	0	1	1
-0.1992	-0.5002	1.0877	2.375	8.2168	1.9673	-3.0283	5.1557	6	5	2	4	8	4	3	1	0	0
0.5062	0.9637	1.9022	0.9909	-2.0973	1.4033	0.8116	8.1921	1	6	5	4	4	5	5	1	0	0
0.7776	0.9613	0.2893	0.0039	-2.5428	0.6239	5.4994	1.3603	6	5	5	4	2	6	5	0	0	0
0.4606	-0.5727	0.9861	2.8382	3.2386	0.2403	-0.326	4.5474	1	3	4	5	2	4	4	1	0	0
-0.8162	0.4088	3.6834	0.3816	9.0094	0.8009	1.3238	19.574	3	3	3	5	12	6	3	1	1	1
0.11	-0.9086	1.1059	2.7646	7.0696	1.5836	-3.6769	2.58	4	3	3	3	5	6	4	1	0	0
0.1676	0.4089	1.77	0.729	5.6115	1.391	2.0307	8.2912	4	3	4	5	8	6	3	0	1	0
0.2737	-0.2341	0.3551	3.9636	2.52	1.3075	-1.0889	0.2744	5	6	5	2	3	4	2	0	0	0
-0.5252	0.1586	3.7948	3.7588	10.3551	1.6644	0.3335	12.3957	3	6	4	3	12	3	1	1	1	1
0.7817	0.979	0.0783	1.0591	-4.6684	0.5578	3.1116	-0.0387	3	6	3	5	2	6	6	0	0	0
-0.9532	0.1174	0.1307	2.1753	0.1373	1.2229	0.6806	1.1222	6	3	5	4	2	4	2	0	0	0
0.4336	-0.1024	2.7953	2.6218	9.572	1.3627	0.0596	14.436	3	4	2	5	9	3	2	1	1	1
-0.1318	0.4185	2.2376	2.3337	9.6506	0.4142	2.2952	9.4921	5	5	3	4	13	6	3	0	1	1
